event_type,date_from,date_to,origin,destination,num_adults,num_children,look_on,days_before_plan,trip_duration,distance
search,25/05/17,01/06/17,PAR,IST,4,2,24/04/17,31,7,2253.463728
search,27/06/17,08/07/17,MUC,AMS,2,0,23/04/17,65,11,662.3415476
search,28/04/17,28/04/17,STR,NCE,1,0,23/04/17,5,0,574.3515163
search,01/06/17,15/06/17,HAM,LHR,3,0,23/04/17,39,14,745.01561
search,09/05/17,14/05/17,HAM,LON,1,0,23/04/17,16,5,725.6551971
search,17/05/17,26/05/17,PAR,YUL,1,0,23/04/17,24,9,5519.797121
search,04/05/17,05/06/17,STR,IST,1,0,23/04/17,11,32,1768.314752
search,13/05/17,26/05/17,DUS,IST,1,0,24/04/17,19,13,2042.454111
search,31/08/17,13/10/17,FRA,KHI,3,1,23/04/17,130,43,5689.72344
search,11/07/17,15/07/17,HAM,PMI,2,0,23/04/17,79,4,1658.78585
search,20/10/17,31/10/17,HAM,ATH,2,1,23/04/17,180,11,2044.579359
search,07/09/17,21/09/17,AMS,NYC,4,1,24/04/17,136,14,5862.685446
search,20/06/17,25/06/17,EWR,LAX,2,0,24/04/17,57,5,3940.359148
search,27/09/17,18/10/17,MUC,SIP,2,0,23/04/17,157,21,1725.01681
search,19/07/17,21/07/17,CGN,HAM,2,0,23/04/17,87,2,364.4887856
search,25/04/17,25/04/17,PMI,CGN,1,0,23/04/17,2,0,1306.669402
search,28/05/17,28/05/17,SAW,DUS,1,0,24/04/17,34,0,2073.213213
search,12/05/17,12/05/17,HAM,STR,1,0,23/04/17,19,0,552.0490359
search,11/11/17,20/11/17,DUS,PMI,2,0,23/04/17,202,9,1340.644678
search,29/07/17,29/07/17,PEK,PVG,2,0,23/04/17,97,0,1100.242544
search,26/10/17,01/11/17,BER,VIE,2,0,23/04/17,186,6,523.1100553
search,06/07/17,20/07/17,MUC,BUH,2,3,23/04/17,74,14,1173.757135
search,26/04/17,28/04/17,ORY,LYS,2,0,23/04/17,3,2,392.0749657
search,17/05/17,20/05/17,ORY,NCE,2,0,23/04/17,24,3,674.6202031
search,04/08/17,17/08/17,TLS,PMI,2,0,23/04/17,103,13,464.001921
search,07/06/17,09/06/17,STR,DUS,2,0,23/04/17,45,2,336.2977444
search,17/05/17,20/05/17,FRA,IST,2,0,23/04/17,24,3,1869.824665
search,17/05/17,20/05/17,CGN,ZRH,2,0,23/04/17,24,3,412.5768863
search,16/05/17,21/05/17,HAM,VIE,1,0,23/04/17,23,5,749.8505842
search,27/08/17,06/09/17,BER,VCE,2,0,23/04/17,126,10,784.4556341
search,01/02/18,22/02/18,BKK,HKT,4,0,23/04/17,284,21,694.0904177
search,24/04/17,27/04/17,DUS,BCN,2,0,23/04/17,1,3,1166.14992
search,31/05/17,16/06/17,DUS,IST,1,0,23/04/17,38,16,2042.454111
search,02/09/17,18/09/17,DUS,LAX,4,0,24/04/17,131,16,9134.375283
search,10/05/17,19/05/17,DUS,OVB,1,0,23/04/17,17,9,4838.931226
search,03/08/17,21/08/17,DUS,YVR,2,0,23/04/17,102,18,7878.277878
search,13/02/18,27/02/18,FRA,BUE,1,0,23/04/17,296,14,11475.04443
search,24/06/17,30/06/17,FRA,DXB,2,0,23/04/17,62,6,4844.0715
search,09/12/17,09/12/17,FRA,MEL,2,0,24/04/17,229,0,16312.51772
search,25/06/17,16/07/17,FRA,OPO,1,0,23/04/17,63,21,1652.229257
search,08/05/17,12/05/17,FRA,PMI,2,0,23/04/17,15,4,1253.112736
search,20/07/17,10/08/17,FRA,TPE,1,0,23/04/17,88,21,9364.872501
search,14/06/17,18/06/17,HAM,BCN,2,0,24/04/17,51,4,1492.228532
search,25/04/17,25/04/17,HAM,PHX,1,0,24/04/17,1,0,8844.311379
search,06/05/17,06/05/17,HAM,ZRH,1,0,24/04/17,12,0,703.4520107
search,13/07/17,13/07/17,TYO,TPE,2,0,24/04/17,80,0,2121.807671
search,21/06/17,26/06/17,CDG,LIS,1,0,23/04/17,59,5,1470.062235
search,12/08/17,16/08/17,MUC,SCL,1,0,23/04/17,111,4,12211.23517
search,27/05/17,31/05/17,TXL,JNB,1,0,23/04/17,34,4,8869.742811
search,26/04/17,28/04/17,CDG,CAS,1,0,23/04/17,3,2,1909.184542
search,06/05/17,12/05/17,BER,TCI,2,0,24/04/17,12,6,3617.215234
search,25/04/17,20/05/17,PAR,ALG,1,0,24/04/17,1,25,1352.816166
search,16/05/17,26/05/17,DUS,LIS,2,0,24/04/17,22,10,1861.509968
search,25/05/17,08/06/17,STR,STO,1,0,24/04/17,31,14,1315.112422
search,21/06/17,23/06/17,DUS,BER,6,0,24/04/17,58,2,475.7855288
search,17/10/17,07/11/17,HAM,PMI,2,0,23/04/17,177,21,1658.78585
search,18/06/17,24/06/17,PAR,GVA,2,1,23/04/17,56,6,410.0707075
search,13/12/17,26/12/17,GVA,PAR,2,1,23/04/17,234,13,410.0707075
search,05/05/17,09/05/17,AMS,ROM,2,0,23/04/17,12,4,1298.403687
search,15/11/17,15/11/17,BER,MAD,1,0,23/04/17,206,0,1856.007968
search,20/06/17,23/06/17,CGN,BER,2,0,23/04/17,58,3,478.5795164
search,15/06/17,06/07/17,CGN,LPA,1,0,23/04/17,53,21,3170.487949
search,18/05/17,20/05/17,DUS,ZRH,2,2,23/04/17,25,2,453.4699256
search,25/08/17,01/09/17,FRA,HND,2,0,23/04/17,124,7,9360.931219
search,26/06/17,03/07/17,FRA,LIS,4,0,23/04/17,64,7,1874.00319
search,18/05/17,29/05/17,FRA,MEL,1,0,23/04/17,25,11,16312.51772
search,27/09/17,11/10/17,FRA,PMI,2,0,23/04/17,157,14,1253.112736
search,15/08/17,24/08/17,FRA,SFO,1,0,23/04/17,114,9,9134.959128
search,20/09/17,11/10/17,MUC,BKK,2,0,24/04/17,149,21,8798.974226
search,28/09/17,18/10/17,MUC,DPS,2,0,23/04/17,158,20,11716.12346
search,17/02/18,02/03/18,MUC,DPS,2,1,23/04/17,300,13,11716.12346
search,11/02/18,12/03/18,MUC,HKT,2,0,23/04/17,294,29,9103.024921
search,19/12/17,02/01/18,MUC,LAX,2,0,24/04/17,239,14,9616.643986
search,10/05/17,22/05/17,SFO,MUC,1,0,23/04/17,17,12,9424.698539
search,26/06/17,10/07/17,ZRH,BUE,1,0,23/04/17,64,14,11286.93479
search,10/05/17,10/05/17,ZRH,PMI,1,0,23/04/17,17,0,988.7077734
search,24/04/17,24/04/17,HAM,VIE,1,0,24/04/17,0,0,749.8505842
search,18/08/17,14/09/17,FRA,BNE,4,0,23/04/17,117,27,16101.00436
search,22/05/17,25/05/17,DUS,BER,1,0,23/04/17,29,3,475.7855288
search,29/04/17,29/04/17,CDG,NCE,1,0,23/04/17,6,0,692.3866599
search,17/05/17,19/05/17,LYS,LON,1,0,23/04/17,24,2,748.6578648
search,10/05/17,12/05/17,LYS,LON,1,0,23/04/17,17,2,748.6578648
search,27/04/17,29/04/17,BER,BCN,1,0,23/04/17,4,2,1511.772392
search,26/04/17,29/04/17,BER,IST,1,0,23/04/17,3,3,1736.01118
search,31/05/17,02/06/17,BER,LED,1,0,23/04/17,38,2,1324.633861
search,22/08/17,29/08/17,BER,SFO,1,0,23/04/17,121,7,9105.909021
search,12/02/18,12/02/18,CGN,PMI,1,0,23/04/17,295,0,1306.669402
search,16/11/17,19/11/17,DUS,BER,1,0,24/04/17,206,3,475.7855288
search,17/05/17,02/06/17,DUS,LED,1,0,23/04/17,24,16,1749.685882
search,02/07/17,04/07/17,DUS,MXP,1,0,23/04/17,70,2,644.4355891
search,26/04/17,26/04/17,DUS,PMI,1,0,23/04/17,3,0,1340.644678
search,17/05/17,25/05/17,DUS,PMI,2,0,23/04/17,24,8,1340.644678
search,08/06/17,16/06/17,DUS,PMI,2,0,23/04/17,46,8,1340.644678
search,30/06/17,07/07/17,DUS,PMI,1,0,23/04/17,68,7,1340.644678
search,21/06/17,23/06/17,DUS,PRG,6,0,23/04/17,59,2,554.6738043
search,26/09/17,30/09/17,FRA,BHX,1,0,23/04/17,156,4,765.2179072
search,17/09/17,07/10/17,FRA,BKK,4,0,23/04/17,147,20,8999.532145
search,13/05/17,15/05/17,FRA,CGO,2,0,23/04/17,20,2,8100.303633
search,10/06/17,18/06/17,FRA,DXB,2,0,23/04/17,48,8,4844.0715
search,18/08/17,01/09/17,FRA,HKT,1,0,24/04/17,116,14,9324.575382
search,03/01/18,03/01/18,FRA,JNB,1,0,23/04/17,255,0,8689.813803
search,05/05/17,08/05/17,FRA,LHR,2,0,23/04/17,12,3,653.8771201
search,13/05/17,16/05/17,FRA,PHL,1,0,23/04/17,20,3,6337.726135
search,24/05/17,27/05/17,FRA,PMI,1,0,23/04/17,31,3,1253.112736
search,25/04/17,03/05/17,HAM,BCN,1,0,23/04/17,2,8,1492.228532
search,25/10/17,31/10/17,HAM,LED,1,0,23/04/17,185,6,1414.433791
search,15/06/17,24/06/17,HAM,LPA,2,0,23/04/17,53,9,3528.524003
search,11/08/17,04/09/17,HAM,MOW,1,0,23/04/17,110,24,1784.246967
search,20/05/17,20/05/17,MUC,BER,1,0,24/04/17,26,0,477.6345068
search,21/07/17,21/07/17,MUC,BER,1,0,23/04/17,89,0,477.6345068
search,01/11/17,24/11/17,MUC,BKK,2,0,23/04/17,192,23,8798.974226
search,11/02/18,16/03/18,MUC,GIG,1,0,23/04/17,294,33,9614.407862
search,14/09/17,05/10/17,MUC,IST,3,2,23/04/17,144,21,1578.027399
search,23/05/17,06/06/17,STR,MIA,2,0,23/04/17,30,14,7850.802078
search,01/06/17,08/06/17,STR,SFO,1,0,23/04/17,39,7,9282.949311
search,04/11/17,22/11/17,STR,YYC,2,0,24/04/17,194,18,7675.479823
search,20/06/17,04/07/17,STR,YYZ,2,0,23/04/17,58,14,6458.604946
search,01/05/17,01/05/17,SXF,CGN,1,0,23/04/17,8,0,480.8445929
search,26/06/17,01/07/17,FRA,BUD,1,0,23/04/17,64,5,817.4703249
search,11/05/17,17/05/17,FRA,ORY,2,1,24/04/17,17,6,471.6669657
search,24/04/17,24/04/17,MUC,CGN,2,0,23/04/17,1,0,451.2439497
search,09/05/17,13/05/17,HAM,LON,1,0,23/04/17,16,4,725.6551971
search,16/11/17,23/11/17,FRA,TLV,2,0,23/04/17,207,7,2954.364514
search,04/03/18,11/03/18,FRA,LED,1,0,23/04/17,315,7,1757.142989
search,27/08/17,17/10/17,PAR,ALG,1,0,23/04/17,126,51,1352.816166
search,31/08/17,14/09/17,CDG,PEK,1,0,23/04/17,130,14,8188.702143
search,08/09/17,09/10/17,FRA,DEL,5,1,23/04/17,138,31,6124.002965
search,13/09/17,10/10/17,ORY,ALG,2,2,23/04/17,143,27,1339.452713
search,03/06/17,10/06/17,TXL,NCE,1,0,23/04/17,41,7,1080.842116
search,25/05/17,04/06/17,FRA,ATH,1,0,24/04/17,31,10,1816.136901
search,03/05/17,03/05/17,STR,PMI,2,0,24/04/17,9,0,1139.878839
search,24/04/17,25/04/17,MUC,STO,1,0,23/04/17,1,1,1287.395353
search,20/09/17,19/10/17,FRA,MNL,1,0,23/04/17,150,29,10297.10669
search,20/08/17,20/08/17,BER,PMI,3,3,23/04/17,119,0,1658.215308
search,13/05/17,30/05/17,HAM,NYC,1,0,23/04/17,20,17,6126.691724
search,31/05/17,02/06/17,BER,PMI,1,0,23/04/17,38,2,1658.215308
search,21/05/17,21/05/17,IST,CGN,1,0,24/04/17,27,0,2014.63084
search,26/09/17,10/10/17,BUE,BRU,1,0,23/04/17,156,14,11316.43137
search,13/06/17,24/06/17,HAM,IST,2,0,24/04/17,50,11,1991.035916
search,03/09/17,17/09/17,FRA,MOW,1,0,23/04/17,133,14,2037.639547
search,19/09/17,12/10/17,LYS,ATH,1,0,23/04/17,149,23,1779.476713
search,18/08/17,18/08/17,PRG,LED,2,0,23/04/17,117,0,1484.417049
search,23/04/17,23/04/17,CGN,BHX,1,0,23/04/17,0,0,622.6263262
search,30/05/17,30/05/17,BER,BUD,1,0,23/04/17,37,0,687.6223277
search,08/06/17,08/06/17,NYC,YMQ,1,0,23/04/17,46,0,534.8211826
search,01/07/17,01/07/17,PAR,BKK,1,0,24/04/17,68,0,9466.553199
search,11/06/17,23/06/17,MUC,HKG,2,0,23/04/17,49,12,9037.408934
search,13/05/17,16/05/17,PAR,LIS,2,0,23/04/17,20,3,1447.103771
search,30/07/17,04/08/17,NYC,GVA,1,0,23/04/17,98,5,6217.504236
search,05/06/17,10/06/17,MUC,MAN,1,0,23/04/17,43,5,1130.058451
search,12/05/17,19/05/17,FRA,EDI,2,0,23/04/17,19,7,1022.97733
search,26/04/17,17/05/17,PAR,NOU,1,0,23/04/17,3,21,16744.76134
search,07/06/17,07/06/17,LON,BER,3,0,23/04/17,45,0,934.9365926
search,06/07/17,08/07/17,CGN,BER,2,0,23/04/17,74,2,478.5795164
search,18/10/17,26/10/17,FRA,PMI,4,0,23/04/17,178,8,1253.112736
search,11/08/17,15/09/17,FRA,BKK,6,2,23/04/17,110,35,8999.532145
search,12/06/17,15/06/17,ANK,WAW,3,0,23/04/17,50,3,1637.369485
search,27/07/17,11/08/17,PAR,ATH,2,0,23/04/17,95,15,2112.758233
search,23/05/17,26/05/17,MUC,HAM,2,3,23/04/17,30,3,600.4217954
search,24/04/17,24/04/17,LYS,BRU,1,0,24/04/17,0,0,576.6390706
search,05/10/17,05/10/17,IST,FRA,2,0,23/04/17,165,0,1869.824665
search,17/05/17,22/05/17,BER,LON,1,0,23/04/17,24,5,934.9365926
search,02/06/17,02/06/17,BCN,SXF,1,0,23/04/17,40,0,1504.427594
search,09/06/17,09/06/17,PMI,FRA,1,0,23/04/17,47,0,1253.112736
search,25/04/17,01/05/17,DUS,SFO,1,0,24/04/17,1,6,8948.709869
search,02/05/17,05/05/17,MUC,BER,1,0,23/04/17,9,3,477.6345068
search,10/05/17,26/05/17,FRA,DEL,1,0,23/04/17,17,16,6124.002965
search,21/06/17,01/07/17,MUC,LIS,1,0,23/04/17,59,10,1984.060241
search,18/07/17,21/07/17,FRA,MRS,1,0,24/04/17,85,3,787.5596076
search,02/08/17,09/09/17,DUS,CPT,1,0,23/04/17,101,38,9543.246245
search,15/09/17,29/09/17,FRA,SAW,1,0,23/04/17,145,14,1900.965282
search,20/09/17,23/09/17,DUS,BCN,1,0,23/04/17,150,3,1166.14992
search,10/05/17,12/05/17,CDG,HAM,1,0,23/04/17,17,2,728.1337771
search,13/09/17,26/09/17,NCE,CMB,1,0,23/04/17,143,13,8061.449601
search,24/04/17,30/04/17,CDG,AKL,1,0,23/04/17,1,6,18525.91672
search,16/05/17,16/05/17,TXL,FRA,1,0,23/04/17,23,0,431.882812
search,07/06/17,09/06/17,WLG,SYD,1,0,23/04/17,45,2,2229.55332
search,08/05/17,13/05/17,STR,BER,1,0,23/04/17,15,5,519.0756639
search,11/10/17,11/10/17,PAR,MNL,1,0,23/04/17,171,0,10754.12288
search,28/10/17,25/02/18,GVA,BUE,1,0,23/04/17,188,120,11063.42737
search,28/04/17,21/05/17,DUS,CPT,2,0,23/04/17,5,23,9543.246245
search,27/04/17,27/04/17,HAM,ADB,2,0,23/04/17,4,0,2149.355355
search,05/07/17,08/07/17,PAR,LIS,2,0,23/04/17,73,3,1447.103771
search,26/08/17,26/08/17,TLS,OPO,2,0,23/04/17,125,0,864.6885591
search,25/07/17,29/07/17,AMS,NYC,2,0,24/04/17,92,4,5862.685446
search,09/12/17,06/01/18,MUC,PTY,1,0,23/04/17,230,28,9341.248191
search,11/05/17,17/05/17,DUS,PMI,3,1,23/04/17,18,6,1340.644678
search,30/04/17,30/04/17,STR,SAW,1,0,23/04/17,7,0,1800.029721
search,08/05/17,10/08/17,MUC,DUS,1,0,23/04/17,15,94,485.4706673
search,10/06/17,13/06/17,BER,STR,1,0,23/04/17,48,3,519.0756639
search,24/04/17,26/04/17,PAR,CAS,1,0,23/04/17,1,2,1886.49025
search,02/06/17,06/06/17,PAR,LIS,1,0,24/04/17,39,4,1447.103771
search,20/12/17,22/12/17,HAM,HEL,1,0,23/04/17,241,2,1168.567703
search,26/05/17,05/06/17,DUS,LIS,1,0,23/04/17,33,10,1861.509968
search,22/06/17,27/06/17,MOW,RIO,1,0,23/04/17,60,5,11549.94033
search,26/04/17,28/04/17,LYS,PAR,1,0,23/04/17,3,2,403.7500008
search,02/05/17,07/05/17,TLS,FRA,1,0,23/04/17,9,5,898.0000651
search,05/07/17,05/07/17,MUC,CGN,1,0,23/04/17,73,0,451.2439497
search,24/04/17,22/05/17,BER,MRS,1,0,23/04/17,1,28,1185.46824
search,22/06/17,03/07/17,FRA,CAN,1,0,23/04/17,60,11,9040.65357
search,08/05/17,10/05/17,PAR,LIS,1,0,23/04/17,15,2,1447.103771
search,22/08/17,02/10/17,BER,ADB,2,2,23/04/17,121,41,1904.961426
search,01/09/17,04/10/17,LYS,TYO,2,1,23/04/17,131,33,9882.21373
search,29/06/17,09/07/17,PAR,SHA,1,0,23/04/17,67,10,9258.654442
search,14/06/17,18/06/17,DUS,LIS,2,0,23/04/17,52,4,1861.509968
search,07/06/17,14/06/17,MAD,CUN,4,0,24/04/17,44,7,7949.26303
search,14/10/17,27/10/17,ALG,PAR,1,0,23/04/17,174,13,1352.816166
search,22/11/17,22/11/17,BLR,DEL,1,0,23/04/17,213,0,1743.934332
search,14/09/17,19/10/17,MRS,ALG,2,3,23/04/17,144,35,756.7273654
search,28/05/17,31/05/17,MUC,FCO,2,0,23/04/17,35,3,730.3287347
search,03/05/17,12/05/17,PAR,HAV,4,0,23/04/17,10,9,7720.139774
search,27/09/17,13/10/17,NCE,SJO,2,0,24/04/17,156,16,9360.014479
search,16/10/17,16/10/17,AGP,PAR,2,0,23/04/17,176,0,1463.77364
search,26/04/17,26/04/17,BER,MUC,1,0,23/04/17,3,0,477.6345068
search,20/11/17,24/11/17,FRA,DUB,1,0,23/04/17,211,4,1085.845235
search,29/04/17,29/04/17,BER,PMI,2,0,23/04/17,6,0,1658.215308
search,26/04/17,26/04/17,FRA,PMI,1,1,23/04/17,3,0,1253.112736
search,23/04/17,23/04/17,HAM,AGP,1,0,23/04/17,0,0,2192.26437
search,14/09/17,14/09/17,MAN,DUB,1,0,24/04/17,143,0,265.3615594
search,05/05/17,05/05/17,CGN,IST,2,0,23/04/17,12,0,2014.63084
search,12/05/17,12/05/17,DUS,AGP,1,0,23/04/17,19,0,1853.224916
search,23/04/17,23/04/17,FRA,DEN,1,0,23/04/17,0,0,8087.674238
search,14/06/17,14/06/17,DUS,HAM,2,0,24/04/17,51,0,340.3523864
search,20/08/17,17/09/17,CDG,PER,1,0,23/04/17,119,28,14272.68945
search,03/05/17,03/05/17,BKK,SGN,3,1,23/04/17,10,0,714.1133611
search,03/05/17,03/05/17,MAN,LYS,1,0,23/04/17,10,0,998.8018469
search,02/10/17,02/10/17,NCE,ORY,3,0,23/04/17,162,0,674.6202031
search,11/05/17,11/05/17,PAR,TLS,1,0,24/04/17,17,0,585.3951211
search,18/09/17,18/09/17,PAR,MIA,2,0,23/04/17,148,0,7361.378671
search,27/08/17,04/09/17,FRA,ALC,2,0,23/04/17,126,8,1483.784046
search,13/06/17,02/07/17,DUS,IZM,2,0,23/04/17,51,19,2137.844503
search,06/01/18,12/01/18,BER,PAR,4,0,23/04/17,258,6,878.2979898
search,24/04/17,24/04/17,STR,IZM,1,0,23/04/17,1,0,1835.214823
search,09/05/17,18/05/17,DUS,ANK,2,1,24/04/17,15,9,2370.699723
search,29/04/17,06/05/17,CDG,MAD,1,0,23/04/17,6,7,1062.679721
search,04/05/17,10/05/17,PRG,DXB,1,0,23/04/17,11,6,4452.746341
search,30/05/17,02/06/17,HAM,STN,1,0,23/04/17,37,3,683.7680125
search,02/05/17,14/05/17,MRS,ALG,1,0,23/04/17,9,12,756.7273654
search,22/06/17,02/07/17,TLS,YMQ,1,0,23/04/17,60,10,5714.959812
search,22/05/17,29/05/17,PAR,OPO,2,0,23/04/17,29,7,1208.054213
search,20/03/18,03/04/18,HAM,HKT,2,0,23/04/17,331,14,9197.32739
search,10/05/17,13/05/17,CDG,BCN,2,0,23/04/17,17,3,858.0998498
search,20/08/17,26/08/17,CDG,ATH,2,0,23/04/17,119,6,2107.946302
search,23/06/17,05/07/17,PAR,BUD,1,0,23/04/17,61,12,1244.099466
search,23/09/17,21/10/17,PAR,ALG,1,2,23/04/17,153,28,1352.816166
search,16/09/17,22/09/17,HAM,PMI,2,0,23/04/17,146,6,1658.78585
search,06/05/17,20/05/17,PAR,HKT,1,0,23/04/17,13,14,9786.639152
search,20/05/17,20/05/17,MUC,AMS,1,0,23/04/17,27,0,662.3415476
search,23/09/17,23/09/17,MUC,SIN,2,0,23/04/17,153,0,10057.877
search,24/04/17,24/04/17,PMI,CGN,1,0,23/04/17,1,0,1306.669402
search,02/05/17,02/05/17,DUS,AYT,2,0,23/04/17,9,0,2471.043938
search,25/04/17,28/04/17,DUS,IST,1,0,23/04/17,2,3,2042.454111
search,28/08/17,28/08/17,PAR,HAN,2,0,23/04/17,127,0,9197.491229
search,28/09/17,28/09/17,PAR,CAS,1,0,23/04/17,158,0,1886.49025
search,29/05/17,29/05/17,LYS,BHX,3,0,23/04/17,36,0,897.1315355
search,02/08/17,04/08/17,CDG,NCE,2,0,23/04/17,101,2,692.3866599
search,06/05/17,10/05/17,CDG,BUE,1,0,23/04/17,13,4,11072.8141
search,16/05/17,22/05/17,BER,PAR,2,0,23/04/17,23,6,878.2979898
search,14/06/17,28/07/17,FRA,VIE,1,0,23/04/17,52,44,603.2922501
search,01/06/17,08/06/17,HAM,LIS,2,0,24/04/17,38,7,2198.05822
search,02/08/17,04/08/17,MUC,AMS,5,0,23/04/17,101,2,662.3415476
search,25/04/17,25/04/17,MUC,HAM,1,0,23/04/17,2,0,600.4217954
search,26/04/17,29/04/17,BRU,LYS,1,0,23/04/17,3,3,576.6390706
search,31/08/17,16/09/17,DUS,OVB,1,2,23/04/17,130,16,4838.931226
search,05/07/17,08/07/17,DUS,PMI,1,0,23/04/17,73,3,1340.644678
search,17/09/17,01/10/17,FRA,BKK,3,1,23/04/17,147,14,8999.532145
search,06/05/17,19/05/17,FRA,NGO,1,0,24/04/17,12,13,9267.450284
search,25/04/17,30/04/17,HAM,GLA,2,0,23/04/17,2,5,956.3721516
search,31/08/17,28/09/17,HAM,OTP,2,1,23/04/17,130,28,1539.80942
search,26/05/17,30/05/17,HAM,PAR,2,1,23/04/17,33,4,751.127687
search,09/06/17,11/06/17,HAM,TLV,1,0,23/04/17,47,2,3114.017369
search,05/05/17,11/05/17,MUC,IST,2,0,23/04/17,12,6,1578.027399
search,04/10/17,17/10/17,BER,HAV,5,0,23/04/17,164,13,8362.974756
search,11/05/17,18/05/17,BER,IZM,1,0,24/04/17,17,7,1892.4878
search,26/04/17,29/04/17,HAM,BER,5,0,23/04/17,3,3,259.6341129
search,12/05/17,14/05/17,SXF,BUH,2,0,24/04/17,18,2,1271.90318
search,02/05/17,18/05/17,BRU,ALG,1,0,23/04/17,9,16,1582.190782
search,27/04/17,21/05/17,MRS,ALG,1,0,23/04/17,4,24,756.7273654
search,30/05/17,02/06/17,MRS,ALG,1,0,23/04/17,37,3,756.7273654
search,12/07/17,14/07/17,NCE,FRA,1,0,23/04/17,80,2,711.7330857
search,27/04/17,04/05/17,NCE,LIS,1,0,23/04/17,4,7,1473.944553
search,17/09/17,18/10/17,ORY,ALG,2,0,24/04/17,146,31,1339.452713
search,18/05/17,19/05/17,ORY,TLS,1,0,23/04/17,25,1,572.2819089
search,25/06/17,29/06/17,PAR,OPO,2,0,23/04/17,63,4,1208.054213
search,26/04/17,28/04/17,LYS,ATH,1,0,23/04/17,3,2,1779.476713
search,19/07/17,21/07/17,LYS,OPO,3,0,23/04/17,87,2,1215.312889
search,30/09/17,13/10/17,LYS,OPO,4,1,24/04/17,159,13,1215.312889
search,26/04/17,28/04/17,LYS,TLS,1,0,24/04/17,2,2,376.0925152
search,16/06/17,22/06/17,MRS,ATH,2,2,23/04/17,54,6,1671.603897
search,17/05/17,20/05/17,MRS,BCN,1,0,23/04/17,24,3,350.829529
search,12/05/17,19/05/17,PAR,CUN,1,0,23/04/17,19,7,8196.176691
search,09/09/17,21/09/17,PAR,NYC,3,0,23/04/17,139,12,5837.819962
search,18/05/17,20/05/17,PAR,ROM,2,0,23/04/17,25,2,1106.735629
search,23/06/17,27/06/17,PAR,ROM,2,0,23/04/17,61,4,1106.735629
search,19/02/18,22/03/18,PAR,SYD,2,0,23/04/17,302,31,16961.05299
search,05/07/17,07/07/17,PAR,TLV,1,0,23/04/17,73,2,3291.004608
search,08/06/17,15/06/17,TLS,AGP,2,0,24/04/17,45,7,919.7618181
search,17/06/17,17/06/17,TLS,PAR,1,0,24/04/17,54,0,585.3951211
search,14/06/17,18/06/17,TLS,ROM,1,0,23/04/17,52,4,929.8471924
search,22/06/17,25/06/17,PAR,ALC,1,0,23/04/17,60,3,1189.34829
search,13/05/17,16/05/17,PAR,LIS,2,0,23/04/17,20,3,1447.103771
search,18/11/17,29/11/17,CDG,FUK,2,0,23/04/17,209,11,9484.798606
search,14/07/17,20/07/17,CGN,SEA,1,0,24/04/17,81,6,8051.484731
search,27/05/17,31/05/17,HAM,AYT,2,1,23/04/17,34,4,2447.990514
search,22/11/17,24/11/17,PAR,STO,1,0,23/04/17,213,2,1544.771794
search,24/05/17,07/06/17,FRA,MSY,1,0,23/04/17,31,14,8072.566865
search,24/08/17,07/09/17,ORY,ATH,3,0,23/04/17,123,14,2106.085726
search,18/09/17,16/12/17,CDG,PAR,2,2,23/04/17,148,89,23.02161306
search,12/12/17,21/12/17,BER,ALG,1,2,24/04/17,232,9,1931.121685
search,12/06/17,15/06/17,FRA,ROM,1,0,24/04/17,49,3,955.9265612
search,26/06/17,30/06/17,BER,DUB,1,0,23/04/17,64,4,1317.455316
search,05/07/17,21/07/17,CAI,MUC,2,2,23/04/17,73,16,2620.072405
search,07/06/17,09/06/17,HAM,STR,3,0,24/04/17,44,2,552.0490359
search,18/09/17,28/09/17,SXF,ALC,2,0,24/04/17,147,10,1898.049144
search,15/05/17,19/05/17,MUC,MAD,2,0,24/04/17,21,4,1496.162829
search,13/05/17,26/05/17,CDG,TLV,5,0,23/04/17,20,13,3284.433128
search,02/11/17,09/11/17,MRS,PMI,2,0,23/04/17,193,7,473.0242476
search,03/05/17,05/05/17,PAR,VIE,2,0,23/04/17,10,2,1033.360043
search,03/05/17,05/05/17,PAR,VIE,2,0,23/04/17,10,2,1033.360043
search,20/07/17,23/07/17,MAD,MRS,1,0,23/04/17,88,3,803.4489225
search,10/08/17,17/08/17,PAR,IST,1,1,24/04/17,108,7,2253.463728
search,07/09/17,14/09/17,PAR,PMI,2,2,24/04/17,136,7,1032.163587
search,08/09/17,18/09/17,TLS,EDI,3,0,24/04/17,137,10,1407.712554
search,14/06/17,23/06/17,LIS,FRA,2,0,23/04/17,52,9,1874.00319
search,17/12/17,30/12/17,BKK,HKT,2,3,23/04/17,238,13,694.0904177
search,24/11/17,24/11/17,PMI,SXF,2,0,24/04/17,214,0,1649.555476
search,14/06/17,27/06/17,CDG,TPE,3,0,23/04/17,52,13,9785.494908
search,02/10/17,27/10/17,BER,DPS,1,0,23/04/17,162,25,11567.87742
search,01/09/17,10/09/17,BER,PMI,2,1,23/04/17,131,9,1658.215308
search,28/10/17,01/11/17,CGN,CPH,3,0,24/04/17,187,4,644.611046
search,20/05/17,20/05/17,BRU,BER,1,0,23/04/17,27,0,640.6304692
search,20/08/17,25/09/17,DUS,ADB,1,0,23/04/17,119,36,2149.021495
search,12/07/17,15/07/17,CGN,VIE,3,0,23/04/17,80,3,742.8796719
search,02/06/17,07/06/17,ORY,SAW,2,0,23/04/17,40,5,2282.01897
